conversation_id,scenario,layer,entropy_mean,entropy_std,baseline
T0/test/14,T0,28,2.4339824,0.0,attention_entropy
T0/test/14,T0,29,2.3231597,0.0,attention_entropy
T0/test/14,T0,30,2.5343318,0.0,attention_entropy
T0/test/14,T0,31,2.3859324,0.0,attention_entropy
T0/test/15,T0,0,0.8751884,0.0,attention_entropy
T0/test/15,T0,1,1.0888752,0.0,attention_entropy
T0/test/15,T0,2,2.071105,0.0,attention_entropy
T0/test/15,T0,3,2.2050345,0.0,attention_entropy
T0/test/15,T0,4,2.2586036,0.0,attention_entropy
T0/test/15,T0,5,2.2723475,0.0,attention_entropy
T0/test/15,T0,6,2.4504967,0.0,attention_entropy
T0/test/15,T0,7,2.4243627,0.0,attention_entropy
T0/test/15,T0,8,2.3770072,0.0,attention_entropy
T0/test/15,T0,9,2.340073,0.0,attention_entropy
T0/test/15,T0,10,2.355113,0.0,attention_entropy
T0/test/15,T0,11,2.414579,0.0,attention_entropy
T0/test/15,T0,12,2.4616153,0.0,attention_entropy
T0/test/15,T0,13,2.3788292,0.0,attention_entropy
T0/test/15,T0,14,2.4274902,0.0,attention_entropy
T0/test/15,T0,15,2.3566964,0.0,attention_entropy
T0/test/15,T0,16,2.4136238,0.0,attention_entropy
T0/test/15,T0,17,2.2413516,0.0,attention_entropy
T0/test/15,T0,18,2.2962117,0.0,attention_entropy
T0/test/15,T0,19,2.3499126,0.0,attention_entropy
T0/test/15,T0,20,2.1443043,0.0,attention_entropy
T0/test/15,T0,21,2.2160707,0.0,attention_entropy
T0/test/15,T0,22,2.2494788,0.0,attention_entropy
T0/test/15,T0,23,2.3135874,0.0,attention_entropy
T0/test/15,T0,24,2.2491963,0.0,attention_entropy
T0/test/15,T0,25,2.3799305,0.0,attention_entropy
T0/test/15,T0,26,2.285872,0.0,attention_entropy
T0/test/15,T0,27,2.489172,0.0,attention_entropy
T0/test/15,T0,28,2.4339824,0.0,attention_entropy
T0/test/15,T0,29,2.3231597,0.0,attention_entropy
T0/test/15,T0,30,2.5343318,0.0,attention_entropy
T0/test/15,T0,31,2.3859324,0.0,attention_entropy
T0/test/16,T0,0,1.0083221,0.0,attention_entropy
T0/test/16,T0,1,1.2693264,0.0,attention_entropy
T0/test/16,T0,2,2.714252,0.0,attention_entropy
T0/test/16,T0,3,2.8850565,0.0,attention_entropy
T0/test/16,T0,4,2.942888,0.0,attention_entropy
T0/test/16,T0,5,2.9737222,0.0,attention_entropy
T0/test/16,T0,6,3.2117913,0.0,attention_entropy
T0/test/16,T0,7,3.180646,0.0,attention_entropy
T0/test/16,T0,8,3.1135693,0.0,attention_entropy
T0/test/16,T0,9,3.0633922,0.0,attention_entropy
T0/test/16,T0,10,3.1556861,0.0,attention_entropy
T0/test/16,T0,11,3.1917956,0.0,attention_entropy
T0/test/16,T0,12,3.2584434,0.0,attention_entropy
T0/test/16,T0,13,3.1796026,0.0,attention_entropy
T0/test/16,T0,14,3.2757733,0.0,attention_entropy
T0/test/16,T0,15,3.176996,0.0,attention_entropy
T0/test/16,T0,16,3.2257535,0.0,attention_entropy
T0/test/16,T0,17,2.9499989,0.0,attention_entropy
T0/test/16,T0,18,2.9752529,0.0,attention_entropy
T0/test/16,T0,19,3.0623646,0.0,attention_entropy
T0/test/16,T0,20,2.785708,0.0,attention_entropy
T0/test/16,T0,21,2.8708627,0.0,attention_entropy
T0/test/16,T0,22,2.896688,0.0,attention_entropy
T0/test/16,T0,23,3.001957,0.0,attention_entropy
T0/test/16,T0,24,2.9110851,0.0,attention_entropy
T0/test/16,T0,25,3.135446,0.0,attention_entropy
T0/test/16,T0,26,2.9919646,0.0,attention_entropy
T0/test/16,T0,27,3.2380795,0.0,attention_entropy
T0/test/16,T0,28,3.2022257,0.0,attention_entropy
T0/test/16,T0,29,3.071457,0.0,attention_entropy
T0/test/16,T0,30,3.3128023,0.0,attention_entropy
T0/test/16,T0,31,3.7269573,0.0,attention_entropy
T0/test/17,T0,0,1.0014697,0.0,attention_entropy
T0/test/17,T0,1,1.2805912,0.0,attention_entropy
T0/test/17,T0,2,2.5818174,0.0,attention_entropy
T0/test/17,T0,3,2.7233496,0.0,attention_entropy
T0/test/17,T0,4,2.7701857,0.0,attention_entropy
T0/test/17,T0,5,2.7737427,0.0,attention_entropy
T0/test/17,T0,6,2.9658513,0.0,attention_entropy
T0/test/17,T0,7,2.9545927,0.0,attention_entropy
T0/test/17,T0,8,2.8789053,0.0,attention_entropy
T0/test/17,T0,9,2.8385367,0.0,attention_entropy
T0/test/17,T0,10,2.773004,0.0,attention_entropy
T0/test/17,T0,11,2.8036237,0.0,attention_entropy
T0/test/17,T0,12,2.8719711,0.0,attention_entropy
T0/test/17,T0,13,2.8388557,0.0,attention_entropy
T0/test/17,T0,14,2.8913312,0.0,attention_entropy
T0/test/17,T0,15,2.806785,0.0,attention_entropy
T0/test/17,T0,16,2.9096255,0.0,attention_entropy
T0/test/17,T0,17,2.722083,0.0,attention_entropy
T0/test/17,T0,18,2.7703352,0.0,attention_entropy
T0/test/17,T0,19,2.8544607,0.0,attention_entropy
T0/test/17,T0,20,2.6252232,0.0,attention_entropy
T0/test/17,T0,21,2.7032685,0.0,attention_entropy
T0/test/17,T0,22,2.7223635,0.0,attention_entropy
T0/test/17,T0,23,2.809028,0.0,attention_entropy
T0/test/17,T0,24,2.734402,0.0,attention_entropy
T0/test/17,T0,25,2.910269,0.0,attention_entropy
T0/test/17,T0,26,2.799977,0.0,attention_entropy
T0/test/17,T0,27,2.9540987,0.0,attention_entropy
T0/test/17,T0,28,2.9530003,0.0,attention_entropy
T0/test/17,T0,29,2.832903,0.0,attention_entropy
T0/test/17,T0,30,3.0065217,0.0,attention_entropy
T0/test/17,T0,31,2.792058,0.0,attention_entropy
T0/test/18,T0,0,0.9930142,0.0,attention_entropy
T0/test/18,T0,1,1.2544088,0.0,attention_entropy
T0/test/18,T0,2,2.9378998,0.0,attention_entropy
T0/test/18,T0,3,3.1016908,0.0,attention_entropy
T0/test/18,T0,4,3.125431,0.0,attention_entropy
T0/test/18,T0,5,3.1684062,0.0,attention_entropy
T0/test/18,T0,6,3.362451,0.0,attention_entropy
T0/test/18,T0,7,3.3753924,0.0,attention_entropy
T0/test/18,T0,8,3.276234,0.0,attention_entropy
T0/test/18,T0,9,3.1584759,0.0,attention_entropy
T0/test/18,T0,10,3.1958036,0.0,attention_entropy
T0/test/18,T0,11,3.265582,0.0,attention_entropy
T0/test/18,T0,12,3.2779016,0.0,attention_entropy
T0/test/18,T0,13,3.2624109,0.0,attention_entropy
T0/test/18,T0,14,3.3218195,0.0,attention_entropy
T0/test/18,T0,15,3.2540383,0.0,attention_entropy
T0/test/18,T0,16,3.3144114,0.0,attention_entropy
T0/test/18,T0,17,3.183314,0.0,attention_entropy
T0/test/18,T0,18,3.248034,0.0,attention_entropy
T0/test/18,T0,19,3.2651985,0.0,attention_entropy
T0/test/18,T0,20,2.983624,0.0,attention_entropy
T0/test/18,T0,21,3.1247153,0.0,attention_entropy
T0/test/18,T0,22,3.1659765,0.0,attention_entropy
T0/test/18,T0,23,3.278996,0.0,attention_entropy
T0/test/18,T0,24,3.112183,0.0,attention_entropy
T0/test/18,T0,25,3.3576145,0.0,attention_entropy
T0/test/18,T0,26,3.191904,0.0,attention_entropy
T0/test/18,T0,27,3.4204664,0.0,attention_entropy
T0/test/18,T0,28,3.3732183,0.0,attention_entropy
T0/test/18,T0,29,3.1687808,0.0,attention_entropy
T0/test/18,T0,30,3.4817417,0.0,attention_entropy
T0/test/18,T0,31,3.196898,0.0,attention_entropy
T0/test/19,T0,0,0.98663044,0.0,attention_entropy
T0/test/19,T0,1,1.162606,0.0,attention_entropy
T0/test/19,T0,2,2.9396462,0.0,attention_entropy
T0/test/19,T0,3,3.1132426,0.0,attention_entropy
T0/test/19,T0,4,3.1382766,0.0,attention_entropy
T0/test/19,T0,5,3.1972382,0.0,attention_entropy
T0/test/19,T0,6,3.4045172,0.0,attention_entropy
T0/test/19,T0,7,3.3508005,0.0,attention_entropy
T0/test/19,T0,8,3.2775006,0.0,attention_entropy
T0/test/19,T0,9,3.2179027,0.0,attention_entropy
T0/test/19,T0,10,3.225697,0.0,attention_entropy
T0/test/19,T0,11,3.3574903,0.0,attention_entropy
T0/test/19,T0,12,3.2834592,0.0,attention_entropy
T0/test/19,T0,13,3.306172,0.0,attention_entropy
T0/test/19,T0,14,3.3139975,0.0,attention_entropy
T0/test/19,T0,15,3.2679691,0.0,attention_entropy
T0/test/19,T0,16,3.3355196,0.0,attention_entropy
T0/test/19,T0,17,3.1043067,0.0,attention_entropy
T0/test/19,T0,18,3.1805658,0.0,attention_entropy
T0/test/19,T0,19,3.2538002,0.0,attention_entropy
T0/test/19,T0,20,2.9754775,0.0,attention_entropy
T0/test/19,T0,21,3.087668,0.0,attention_entropy
T0/test/19,T0,22,3.1289587,0.0,attention_entropy
T0/test/19,T0,23,3.254901,0.0,attention_entropy
T0/test/19,T0,24,3.1584344,0.0,attention_entropy
T0/test/19,T0,25,3.3517818,0.0,attention_entropy
T0/test/19,T0,26,3.2004404,0.0,attention_entropy
T0/test/19,T0,27,3.4370122,0.0,attention_entropy
T0/test/19,T0,28,3.3804176,0.0,attention_entropy
T0/test/19,T0,29,3.2478666,0.0,attention_entropy
T0/test/19,T0,30,3.5021749,0.0,attention_entropy
T0/test/19,T0,31,3.3903742,0.0,attention_entropy
T0/test/20,T0,0,1.0083221,0.0,attention_entropy
T0/test/20,T0,1,1.2693264,0.0,attention_entropy
T0/test/20,T0,2,2.714252,0.0,attention_entropy
T0/test/20,T0,3,2.8850565,0.0,attention_entropy
T0/test/20,T0,4,2.942888,0.0,attention_entropy
T0/test/20,T0,5,2.9737222,0.0,attention_entropy
T0/test/20,T0,6,3.2117913,0.0,attention_entropy
T0/test/20,T0,7,3.180646,0.0,attention_entropy
T0/test/20,T0,8,3.1135693,0.0,attention_entropy
T0/test/20,T0,9,3.0633922,0.0,attention_entropy
T0/test/20,T0,10,3.1556861,0.0,attention_entropy
T0/test/20,T0,11,3.1917956,0.0,attention_entropy
T0/test/20,T0,12,3.2584434,0.0,attention_entropy
T0/test/20,T0,13,3.1796026,0.0,attention_entropy
T0/test/20,T0,14,3.2757733,0.0,attention_entropy
T0/test/20,T0,15,3.176996,0.0,attention_entropy
T0/test/20,T0,16,3.2257535,0.0,attention_entropy
T0/test/20,T0,17,2.9499989,0.0,attention_entropy
T0/test/20,T0,18,2.9752529,0.0,attention_entropy
T0/test/20,T0,19,3.0623646,0.0,attention_entropy
T0/test/20,T0,20,2.785708,0.0,attention_entropy
T0/test/20,T0,21,2.8708627,0.0,attention_entropy
T0/test/20,T0,22,2.896688,0.0,attention_entropy
T0/test/20,T0,23,3.001957,0.0,attention_entropy
T0/test/20,T0,24,2.9110851,0.0,attention_entropy
T0/test/20,T0,25,3.135446,0.0,attention_entropy
T0/test/20,T0,26,2.9919646,0.0,attention_entropy
T0/test/20,T0,27,3.2380795,0.0,attention_entropy
T0/test/20,T0,28,3.2022257,0.0,attention_entropy
T0/test/20,T0,29,3.071457,0.0,attention_entropy
T0/test/20,T0,30,3.3128023,0.0,attention_entropy
T0/test/20,T0,31,3.7269573,0.0,attention_entropy
T0/test/21,T0,0,0.95750326,0.0,attention_entropy
T0/test/21,T0,1,1.1983384,0.0,attention_entropy
T0/test/21,T0,2,2.7674637,0.0,attention_entropy
T0/test/21,T0,3,2.922836,0.0,attention_entropy
T0/test/21,T0,4,2.949006,0.0,attention_entropy
T0/test/21,T0,5,2.9768639,0.0,attention_entropy
T0/test/21,T0,6,3.1948705,0.0,attention_entropy
T0/test/21,T0,7,3.1942954,0.0,attention_entropy
T0/test/21,T0,8,3.1282203,0.0,attention_entropy
T0/test/21,T0,9,3.0483372,0.0,attention_entropy
T0/test/21,T0,10,3.0329914,0.0,attention_entropy
T0/test/21,T0,11,3.1494267,0.0,attention_entropy
T0/test/21,T0,12,3.0958898,0.0,attention_entropy
T0/test/21,T0,13,3.0348992,0.0,attention_entropy
T0/test/21,T0,14,3.1438947,0.0,attention_entropy
T0/test/21,T0,15,3.0392847,0.0,attention_entropy
T0/test/21,T0,16,3.1285372,0.0,attention_entropy
T0/test/21,T0,17,2.9352632,0.0,attention_entropy
T0/test/21,T0,18,3.0098805,0.0,attention_entropy
T0/test/21,T0,19,3.0644643,0.0,attention_entropy
T0/test/21,T0,20,2.8103452,0.0,attention_entropy
T0/test/21,T0,21,2.9079423,0.0,attention_entropy
T0/test/21,T0,22,2.9028401,0.0,attention_entropy
T0/test/21,T0,23,3.03503,0.0,attention_entropy
T0/test/21,T0,24,2.933445,0.0,attention_entropy
T0/test/21,T0,25,3.126159,0.0,attention_entropy
T0/test/21,T0,26,2.9656796,0.0,attention_entropy
T0/test/21,T0,27,3.2005615,0.0,attention_entropy
T0/test/21,T0,28,3.1549754,0.0,attention_entropy
T0/test/21,T0,29,3.0168664,0.0,attention_entropy
T0/test/21,T0,30,3.3309875,0.0,attention_entropy
T0/test/21,T0,31,3.1229973,0.0,attention_entropy
T0/test/22,T0,0,1.0014697,0.0,attention_entropy
T0/test/22,T0,1,1.2805912,0.0,attention_entropy
T0/test/22,T0,2,2.5818174,0.0,attention_entropy
T0/test/22,T0,3,2.7233496,0.0,attention_entropy
T0/test/22,T0,4,2.7701857,0.0,attention_entropy
T0/test/22,T0,5,2.7737427,0.0,attention_entropy
T0/test/22,T0,6,2.9658513,0.0,attention_entropy
T0/test/22,T0,7,2.9545927,0.0,attention_entropy
T0/test/22,T0,8,2.8789053,0.0,attention_entropy
T0/test/22,T0,9,2.8385367,0.0,attention_entropy
T0/test/22,T0,10,2.773004,0.0,attention_entropy
T0/test/22,T0,11,2.8036237,0.0,attention_entropy
T0/test/22,T0,12,2.8719711,0.0,attention_entropy
T0/test/22,T0,13,2.8388557,0.0,attention_entropy
T0/test/22,T0,14,2.8913312,0.0,attention_entropy
T0/test/22,T0,15,2.806785,0.0,attention_entropy
T0/test/22,T0,16,2.9096255,0.0,attention_entropy
T0/test/22,T0,17,2.722083,0.0,attention_entropy
T0/test/22,T0,18,2.7703352,0.0,attention_entropy
T0/test/22,T0,19,2.8544607,0.0,attention_entropy
T0/test/22,T0,20,2.6252232,0.0,attention_entropy
T0/test/22,T0,21,2.7032685,0.0,attention_entropy
T0/test/22,T0,22,2.7223635,0.0,attention_entropy
T0/test/22,T0,23,2.809028,0.0,attention_entropy
T0/test/22,T0,24,2.734402,0.0,attention_entropy
T0/test/22,T0,25,2.910269,0.0,attention_entropy
T0/test/22,T0,26,2.799977,0.0,attention_entropy
T0/test/22,T0,27,2.9540987,0.0,attention_entropy
T0/test/22,T0,28,2.9530003,0.0,attention_entropy
T0/test/22,T0,29,2.832903,0.0,attention_entropy
T0/test/22,T0,30,3.0065217,0.0,attention_entropy
T0/test/22,T0,31,2.792058,0.0,attention_entropy
T0/test/23,T0,0,0.9930142,0.0,attention_entropy
T0/test/23,T0,1,1.2544088,0.0,attention_entropy
T0/test/23,T0,2,2.9378998,0.0,attention_entropy
T0/test/23,T0,3,3.1016908,0.0,attention_entropy
T0/test/23,T0,4,3.125431,0.0,attention_entropy
T0/test/23,T0,5,3.1684062,0.0,attention_entropy
T0/test/23,T0,6,3.362451,0.0,attention_entropy
T0/test/23,T0,7,3.3753924,0.0,attention_entropy
T0/test/23,T0,8,3.276234,0.0,attention_entropy
T0/test/23,T0,9,3.1584759,0.0,attention_entropy
T0/test/23,T0,10,3.1958036,0.0,attention_entropy
T0/test/23,T0,11,3.265582,0.0,attention_entropy
T0/test/23,T0,12,3.2779016,0.0,attention_entropy
T0/test/23,T0,13,3.2624109,0.0,attention_entropy
T0/test/23,T0,14,3.3218195,0.0,attention_entropy
T0/test/23,T0,15,3.2540383,0.0,attention_entropy
T0/test/23,T0,16,3.3144114,0.0,attention_entropy
T0/test/23,T0,17,3.183314,0.0,attention_entropy
T0/test/23,T0,18,3.248034,0.0,attention_entropy
T0/test/23,T0,19,3.2651985,0.0,attention_entropy
T0/test/23,T0,20,2.983624,0.0,attention_entropy
T0/test/23,T0,21,3.1247153,0.0,attention_entropy
T0/test/23,T0,22,3.1659765,0.0,attention_entropy
T0/test/23,T0,23,3.278996,0.0,attention_entropy
T0/test/23,T0,24,3.112183,0.0,attention_entropy
T0/test/23,T0,25,3.3576145,0.0,attention_entropy
T0/test/23,T0,26,3.191904,0.0,attention_entropy
T0/test/23,T0,27,3.4204664,0.0,attention_entropy
T0/test/23,T0,28,3.3732183,0.0,attention_entropy
T0/test/23,T0,29,3.1687808,0.0,attention_entropy
T0/test/23,T0,30,3.4817417,0.0,attention_entropy
T0/test/23,T0,31,3.196898,0.0,attention_entropy
T0/test/24,T0,0,0.9930142,0.0,attention_entropy
T0/test/24,T0,1,1.2544088,0.0,attention_entropy
T0/test/24,T0,2,2.9378998,0.0,attention_entropy
T0/test/24,T0,3,3.1016908,0.0,attention_entropy
T0/test/24,T0,4,3.125431,0.0,attention_entropy
T0/test/24,T0,5,3.1684062,0.0,attention_entropy
T0/test/24,T0,6,3.362451,0.0,attention_entropy
T0/test/24,T0,7,3.3753924,0.0,attention_entropy
T0/test/24,T0,8,3.276234,0.0,attention_entropy
T0/test/24,T0,9,3.1584759,0.0,attention_entropy
T0/test/24,T0,10,3.1958036,0.0,attention_entropy
T0/test/24,T0,11,3.265582,0.0,attention_entropy
T0/test/24,T0,12,3.2779016,0.0,attention_entropy
T0/test/24,T0,13,3.2624109,0.0,attention_entropy
T0/test/24,T0,14,3.3218195,0.0,attention_entropy
T0/test/24,T0,15,3.2540383,0.0,attention_entropy
T0/test/24,T0,16,3.3144114,0.0,attention_entropy
T0/test/24,T0,17,3.183314,0.0,attention_entropy
T0/test/24,T0,18,3.248034,0.0,attention_entropy
T0/test/24,T0,19,3.2651985,0.0,attention_entropy
T0/test/24,T0,20,2.983624,0.0,attention_entropy
T0/test/24,T0,21,3.1247153,0.0,attention_entropy
T0/test/24,T0,22,3.1659765,0.0,attention_entropy
T0/test/24,T0,23,3.278996,0.0,attention_entropy
T0/test/24,T0,24,3.112183,0.0,attention_entropy
T0/test/24,T0,25,3.3576145,0.0,attention_entropy
T0/test/24,T0,26,3.191904,0.0,attention_entropy
T0/test/24,T0,27,3.4204664,0.0,attention_entropy
T0/test/24,T0,28,3.3732183,0.0,attention_entropy
T0/test/24,T0,29,3.1687808,0.0,attention_entropy
T0/test/24,T0,30,3.4817417,0.0,attention_entropy
T0/test/24,T0,31,3.196898,0.0,attention_entropy
T0/test/25,T0,0,0.98663044,0.0,attention_entropy
T0/test/25,T0,1,1.162606,0.0,attention_entropy
T0/test/25,T0,2,2.9396462,0.0,attention_entropy
T0/test/25,T0,3,3.1132426,0.0,attention_entropy
T0/test/25,T0,4,3.1382766,0.0,attention_entropy
T0/test/25,T0,5,3.1972382,0.0,attention_entropy
T0/test/25,T0,6,3.4045172,0.0,attention_entropy
T0/test/25,T0,7,3.3508005,0.0,attention_entropy
T0/test/25,T0,8,3.2775006,0.0,attention_entropy
T0/test/25,T0,9,3.2179027,0.0,attention_entropy
T0/test/25,T0,10,3.225697,0.0,attention_entropy
T0/test/25,T0,11,3.3574903,0.0,attention_entropy
T0/test/25,T0,12,3.2834592,0.0,attention_entropy
T0/test/25,T0,13,3.306172,0.0,attention_entropy
T0/test/25,T0,14,3.3139975,0.0,attention_entropy
T0/test/25,T0,15,3.2679691,0.0,attention_entropy
T0/test/25,T0,16,3.3355196,0.0,attention_entropy
T0/test/25,T0,17,3.1043067,0.0,attention_entropy
T0/test/25,T0,18,3.1805658,0.0,attention_entropy
T0/test/25,T0,19,3.2538002,0.0,attention_entropy
T0/test/25,T0,20,2.9754775,0.0,attention_entropy
T0/test/25,T0,21,3.087668,0.0,attention_entropy
T0/test/25,T0,22,3.1289587,0.0,attention_entropy
T0/test/25,T0,23,3.254901,0.0,attention_entropy
T0/test/25,T0,24,3.1584344,0.0,attention_entropy
T0/test/25,T0,25,3.3517818,0.0,attention_entropy
T0/test/25,T0,26,3.2004404,0.0,attention_entropy
T0/test/25,T0,27,3.4370122,0.0,attention_entropy
T0/test/25,T0,28,3.3804176,0.0,attention_entropy
T0/test/25,T0,29,3.2478666,0.0,attention_entropy
T0/test/25,T0,30,3.5021749,0.0,attention_entropy
T0/test/25,T0,31,3.3903742,0.0,attention_entropy
T0/test/26,T0,0,1.0083221,0.0,attention_entropy
T0/test/26,T0,1,1.2693264,0.0,attention_entropy
T0/test/26,T0,2,2.714252,0.0,attention_entropy
T0/test/26,T0,3,2.8850565,0.0,attention_entropy
T0/test/26,T0,4,2.942888,0.0,attention_entropy
T0/test/26,T0,5,2.9737222,0.0,attention_entropy
T0/test/26,T0,6,3.2117913,0.0,attention_entropy
T0/test/26,T0,7,3.180646,0.0,attention_entropy
T0/test/26,T0,8,3.1135693,0.0,attention_entropy
T0/test/26,T0,9,3.0633922,0.0,attention_entropy
T0/test/26,T0,10,3.1556861,0.0,attention_entropy
T0/test/26,T0,11,3.1917956,0.0,attention_entropy
T0/test/26,T0,12,3.2584434,0.0,attention_entropy
T0/test/26,T0,13,3.1796026,0.0,attention_entropy
T0/test/26,T0,14,3.2757733,0.0,attention_entropy
T0/test/26,T0,15,3.176996,0.0,attention_entropy
T0/test/26,T0,16,3.2257535,0.0,attention_entropy
T0/test/26,T0,17,2.9499989,0.0,attention_entropy
T0/test/26,T0,18,2.9752529,0.0,attention_entropy
T0/test/26,T0,19,3.0623646,0.0,attention_entropy
T0/test/26,T0,20,2.785708,0.0,attention_entropy
T0/test/26,T0,21,2.8708627,0.0,attention_entropy
T0/test/26,T0,22,2.896688,0.0,attention_entropy
T0/test/26,T0,23,3.001957,0.0,attention_entropy
T0/test/26,T0,24,2.9110851,0.0,attention_entropy
T0/test/26,T0,25,3.135446,0.0,attention_entropy
T0/test/26,T0,26,2.9919646,0.0,attention_entropy
T0/test/26,T0,27,3.2380795,0.0,attention_entropy
T0/test/26,T0,28,3.2022257,0.0,attention_entropy
T0/test/26,T0,29,3.071457,0.0,attention_entropy
T0/test/26,T0,30,3.3128023,0.0,attention_entropy
T0/test/26,T0,31,3.7269573,0.0,attention_entropy
T0/test/27,T0,0,0.8751884,0.0,attention_entropy
T0/test/27,T0,1,1.0888752,0.0,attention_entropy
T0/test/27,T0,2,2.071105,0.0,attention_entropy
T0/test/27,T0,3,2.2050345,0.0,attention_entropy
T0/test/27,T0,4,2.2586036,0.0,attention_entropy
T0/test/27,T0,5,2.2723475,0.0,attention_entropy
T0/test/27,T0,6,2.4504967,0.0,attention_entropy
T0/test/27,T0,7,2.4243627,0.0,attention_entropy
T0/test/27,T0,8,2.3770072,0.0,attention_entropy
T0/test/27,T0,9,2.340073,0.0,attention_entropy
T0/test/27,T0,10,2.355113,0.0,attention_entropy
T0/test/27,T0,11,2.414579,0.0,attention_entropy
T0/test/27,T0,12,2.4616153,0.0,attention_entropy
T0/test/27,T0,13,2.3788292,0.0,attention_entropy
T0/test/27,T0,14,2.4274902,0.0,attention_entropy
T0/test/27,T0,15,2.3566964,0.0,attention_entropy
T0/test/27,T0,16,2.4136238,0.0,attention_entropy
T0/test/27,T0,17,2.2413516,0.0,attention_entropy
T0/test/27,T0,18,2.2962117,0.0,attention_entropy
T0/test/27,T0,19,2.3499126,0.0,attention_entropy
T0/test/27,T0,20,2.1443043,0.0,attention_entropy
T0/test/27,T0,21,2.2160707,0.0,attention_entropy
T0/test/27,T0,22,2.2494788,0.0,attention_entropy
T0/test/27,T0,23,2.3135874,0.0,attention_entropy
T0/test/27,T0,24,2.2491963,0.0,attention_entropy
T0/test/27,T0,25,2.3799305,0.0,attention_entropy
T0/test/27,T0,26,2.285872,0.0,attention_entropy
T0/test/27,T0,27,2.489172,0.0,attention_entropy
T0/test/27,T0,28,2.4339824,0.0,attention_entropy
T0/test/27,T0,29,2.3231597,0.0,attention_entropy
T0/test/27,T0,30,2.5343318,0.0,attention_entropy
T0/test/27,T0,31,2.3859324,0.0,attention_entropy
T0/test/28,T0,0,0.8751884,0.0,attention_entropy
T0/test/28,T0,1,1.0888752,0.0,attention_entropy
T0/test/28,T0,2,2.071105,0.0,attention_entropy
T0/test/28,T0,3,2.2050345,0.0,attention_entropy
T0/test/28,T0,4,2.2586036,0.0,attention_entropy
T0/test/28,T0,5,2.2723475,0.0,attention_entropy
T0/test/28,T0,6,2.4504967,0.0,attention_entropy
T0/test/28,T0,7,2.4243627,0.0,attention_entropy
T0/test/28,T0,8,2.3770072,0.0,attention_entropy
T0/test/28,T0,9,2.340073,0.0,attention_entropy
T0/test/28,T0,10,2.355113,0.0,attention_entropy
T0/test/28,T0,11,2.414579,0.0,attention_entropy
T0/test/28,T0,12,2.4616153,0.0,attention_entropy
T0/test/28,T0,13,2.3788292,0.0,attention_entropy
T0/test/28,T0,14,2.4274902,0.0,attention_entropy
T0/test/28,T0,15,2.3566964,0.0,attention_entropy
T0/test/28,T0,16,2.4136238,0.0,attention_entropy
T0/test/28,T0,17,2.2413516,0.0,attention_entropy
T0/test/28,T0,18,2.2962117,0.0,attention_entropy
T0/test/28,T0,19,2.3499126,0.0,attention_entropy
T0/test/28,T0,20,2.1443043,0.0,attention_entropy
T0/test/28,T0,21,2.2160707,0.0,attention_entropy
T0/test/28,T0,22,2.2494788,0.0,attention_entropy
T0/test/28,T0,23,2.3135874,0.0,attention_entropy
T0/test/28,T0,24,2.2491963,0.0,attention_entropy
T0/test/28,T0,25,2.3799305,0.0,attention_entropy
T0/test/28,T0,26,2.285872,0.0,attention_entropy
T0/test/28,T0,27,2.489172,0.0,attention_entropy
T0/test/28,T0,28,2.4339824,0.0,attention_entropy
T0/test/28,T0,29,2.3231597,0.0,attention_entropy
T0/test/28,T0,30,2.5343318,0.0,attention_entropy
T0/test/28,T0,31,2.3859324,0.0,attention_entropy
T0/test/29,T0,0,0.95750326,0.0,attention_entropy
T0/test/29,T0,1,1.1983384,0.0,attention_entropy
T0/test/29,T0,2,2.7674637,0.0,attention_entropy
T0/test/29,T0,3,2.922836,0.0,attention_entropy
T0/test/29,T0,4,2.949006,0.0,attention_entropy
T0/test/29,T0,5,2.9768639,0.0,attention_entropy
T0/test/29,T0,6,3.1948705,0.0,attention_entropy
